Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company,Total Ratings,Total Reviews Extracted
MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busine...,60990.0,49990.0,18,5.0,2 Ratings & 1 Reviews,MSI,2,1
MSI Cyborg 14 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,111990.0,89990.0,19,5.0,3 Ratings & 0 Reviews,MSI,3,0
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,138490.0,119490.0,13,0.0,nan,DELL,0,0
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 14IAH8 Thin and...,78590.0,62190.0,20,4.2,370 Ratings & 30 Reviews,Lenovo,370,30
HP Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na1004TU Chrome...,30000.0,18990.0,36,3.8,"1,507 Ratings & 136 Reviews",HP,1507,136
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busine...,69990.0,52990.0,24,0.0,nan,MSI,0,0
HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook,42999.0,28776.0,33,3.8,257 Ratings & 27 Reviews,HP,257,27
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin a...,69990.0,50790.0,27,3.9,35 Ratings & 3 Reviews,Lenovo,35,3
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,92110.0,73990.0,19,4.4,"1,161 Ratings & 76 Reviews",HP,1161,76
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK322WS Th...,51485.0,30990.0,39,4.5,129 Ratings & 9 Reviews,ASUS,129,9
Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8...,75000.0,52199.0,30,4.1,63 Ratings & 3 Reviews,Lenovo,63,3
Lenovo V 14 (2025) Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Ligh...,82990.0,37990.0,54,3.0,3 Ratings & 0 Reviews,Lenovo,3,0
DELL Inspiron 3530 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thi...,81595.0,70490.0,13,0.0,nan,DELL,0,0
DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,83330.0,74999.0,9,3.7,10 Ratings & 0 Reviews,DELL,10,0
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,75000.0,50999.0,32,4.3,89 Ratings & 2 Reviews,HP,89,2
"DELL Inspiron 15 3520 with Backlit Keyboard, Intel Core i5 12th Gen Core i5 - (16 GB/512 GB SSD/Window...",59990.0,33490.0,44,4.1,507 Ratings & 35 Reviews,DELL,507,35
DELL Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Lap...,62999.0,34890.0,44,4.1,37 Ratings & 2 Reviews,DELL,37,2
HP 14 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14 G9 Thin and Light ...,50990.0,32990.0,35,0.0,nan,HP,0,0
"ASUS Vivobook Go 15, with Backlit Keyboard, 12th Gen Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 ...",55751.0,49990.0,10,4.3,187 Ratings & 13 Reviews,ASUS,187,13
HP AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 14-hr0001AU Thin and Light Laptop,50304.0,139900.0,26,0.0,nan,HP,0,0
Apple MacBook Air Apple M4 - (24 GB/512 GB SSD/macOS Sequoia) MC6A4HN/A,-1193.516129032258,36999.0,32,0.0,nan,Apple,0,0
DELL inspiron 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Laptop ...,79197.74998715534,60695.554393305436,44,4.3,17 Ratings & 0 Reviews,DELL,17,0
Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop,39157.0,26950.0,31,4.2,89 Ratings & 9 Reviews,Lenovo,89,9
HP Pavilion AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) 15-eh1147AU Thin and Light ...,39990.0,71272.0,52,4.5,75 Ratings & 5 Reviews,HP,75,5
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop,50304.0,18990.0,26,3.7,"1,346 Ratings & 160 Reviews",CHUWI,1346,160
DELL Inspiron 3535 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin ...,102918.0,36790.0,17,0.0,nan,DELL,0,0
HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light...,48294.0,84990.0,23,4.4,334 Ratings & 25 Reviews,HP,334,25
HP AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) fq1089au Thin and Light Laptop,131990.0,36990.0,22,4.3,"3,182 Ratings & 382 Reviews",HP,3182,382
"ASUS TUF Gaming F15, 90WHrs Battery Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/...",47000.0,101990.0,31,4.1,76 Ratings & 7 Reviews,ASUS,76,7
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Lapt...,58908.0,32390.0,35,4.1,73 Ratings & 3 Reviews,HP,73,3
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and...,81990.0,37709.0,24,4.1,"1,699 Ratings & 219 Reviews",DELL,1699,219
ASUS TUF A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,82990.0,61990.0,26,4.1,8 Ratings & 0 Reviews,ASUS,8,0
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,52055.0,60990.0,29,4.1,15 Ratings & 1 Reviews,ASUS,15,1
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2223AU Thin and Light Laptop,63628.0,36760.0,24,4.2,"1,111 Ratings & 73 Reviews",HP,1111,73
HP Victus gaming AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Rade...,79964.0,47990.0,43,4.2,"1,673 Ratings & 139 Reviews",HP,1673,139
HP Pavilion 15 AMD Ryzen 5 Hexa Core 13th Gen AMD Ryzen™ 5 5625U - (8 GB/512 GB SSD/Windows 11 Home) 1...,77990.0,44890.0,39,3.8,37 Ratings & 5 Reviews,HP,37,5
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,152990.0,47490.0,21,4.2,"1,839 Ratings & 141 Reviews",Lenovo,1839,141
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1L3HN/A,158000.0,124900.0,6,4.6,90 Ratings & 16 Reviews,Apple,90,16
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 9 185H - (16 GB/1 TB SSD/W...",83743.0,119990.0,37,5.0,3 Ratings & 0 Reviews,ASUS,3,0
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Grap...,46999.0,147490.0,31,4.4,28 Ratings & 0 Reviews,Acer,28,0
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin an...,63416.0,51990.0,18,4.2,"1,839 Ratings & 141 Reviews",Lenovo,1839,141
HP 250 G8 Intel Core i3 11th Gen Core™ i3-1115G4 - (8 GB/1 TB HDD/256 GB SSD/DOS) 250 G8 Business Lapt...,127764.0,31990.0,21,4.0,192 Ratings & 24 Reviews,HP,192,24
DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lap...,107990.0,51490.0,23,4.3,187 Ratings & 7 Reviews,DELL,187,7
HP Victus Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,44824.0,99990.0,29,4.5,94 Ratings & 12 Reviews,HP,94,12
"ASUS Gaming V16 (2025) with Office 2024 + M365 Basic*, AI PC Intel Core 5 210H - (16 GB/512 GB SSD/Win...",-1627.2549019607843,82990.0,52,0.0,nan,ASUS,0,0
HP 255 G8 Silver AMD Ryzen 5 Hexa Core AMD Ryzen 5 5500U - (8 GB/256 GB SSD/Windows 11 Home) 255 Busin...,-1053.0,31590.0,31,4.3,79 Ratings & 10 Reviews,HP,79,10
ASUS Vivobook GO 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ549WS T...,58990.0,40990.0,30,4.2,73 Ratings & 4 Reviews,ASUS,73,4
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 14ABR8 Thin and Light Laptop,92290.0,65390.0,29,4.3,13 Ratings & 1 Reviews,Lenovo,13,1
HP Victus MSO 2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,76354.0,63990.0,16,4.0,77 Ratings & 3 Reviews,HP,77,3
MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thi...,61990.0,46990.0,24,4.4,68 Ratings & 8 Reviews,MSI,68,8
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin an...,84998.0,50499.0,40,4.2,596 Ratings & 47 Reviews,DELL,596,47
DELL Inspiron 3530 Intel Core i3 13th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) New Inspiron 15 Lap...,58990.0,36990.0,37,0.0,nan,DELL,0,0
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) XK1-00045 Thin ...,80999.0,79990.0,1,4.3,90 Ratings & 12 Reviews,MICROSOFT,90,12
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,123652.0,43000.0,19,4.2,"3,147 Ratings & 244 Reviews",Acer,3147,244
HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,49126.0,99990.0,30,4.5,220 Ratings & 26 Reviews,HP,220,26
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Lap...,129990.0,33990.0,30,4.3,"4,551 Ratings & 326 Reviews",DELL,4551,326
Infinix ZERO BOOK ULTRA Series Laptop Intel Intel Core i9 12th Gen 12900H - (16 GB/512 GB SSD/Windows ...,101999.0,89990.0,17,4.2,66 Ratings & 12 Reviews,Infinix,66,12
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,52723.0,83900.0,42,4.2,168 Ratings & 15 Reviews,Acer,168,15
Acer Aspire Lite Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Lig...,84233.0,30290.0,37,4.1,808 Ratings & 68 Reviews,Acer,808,68
DELL Inspiron 5430 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN5430YXVW9M01ORS1 Lapto...,48751.0,52990.0,32,3.6,16 Ratings & 1 Reviews,DELL,16,1
DELL AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Lapt...,196790.0,32990.0,16,4.6,11 Ratings & 0 Reviews,DELL,11,0
SAMSUNG Galaxy Book5 Pro 360 AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windo...,71820.0,163990.0,31,0.0,nan,SAMSUNG,0,0
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,63300.0,48990.0,37,4.1,238 Ratings & 21 Reviews,DELL,238,21
DELL Inspiron 3530 Intel Core i3 13th Gen 1305U - (8 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin a...,56490.0,39792.0,28,4.1,98 Ratings & 6 Reviews,DELL,98,6
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,40543.0,50990.0,30,4.3,323 Ratings & 30 Reviews,ASUS,323,30
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and...,39288.0,40190.0,27,4.3,60 Ratings & 8 Reviews,Lenovo,60,8
ASUS Intel Pentium Dual Core - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ122WS Thin and Light Laptop,72180.0,27999.0,36,0.0,nan,ASUS,0,0
HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,290990.0,28380.0,15,4.0,"1,506 Ratings & 140 Reviews",HP,1506,140
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,-3066.0,45990.0,16,4.0,645 Ratings & 44 Reviews,DELL,645,44
"ASUS Zenbook Duo OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 9 285H - (32 GB/1 ...",-9415.0,244790.0,27,0.0,nan,ASUS,0,0
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,35999.0,22400.0,37,3.7,570 Ratings & 43 Reviews,Acer,570,43
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,59109.0,39990.0,32,4.3,"3,473 Ratings & 256 Reviews",HP,3473,256
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 Thin and...,55090.0,42500.0,22,4.3,60 Ratings & 8 Reviews,Lenovo,60,8
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop,83890.0,30000.0,29,3.7,"1,487 Ratings & 194 Reviews",walker,1487,194
Lenovo IdeaPad Flex 5 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 L...,74839.0,59339.0,25,4.3,119 Ratings & 9 Reviews,Lenovo,119,9
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 14-ec0000AX...,48529.0,55836.0,23,4.2,144 Ratings & 19 Reviews,HP,144,19
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,99999.0,36990.0,46,3.9,7 Ratings & 0 Reviews,DELL,7,0
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,46052.0,53990.0,13,4.1,"3,674 Ratings & 296 Reviews",Acer,3674,296
HP AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1560AU Thin and Light Laptop,55000.0,39862.0,41,4.3,"4,137 Ratings & 410 Reviews",HP,4137,410
Lenovo V15 G2 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) V15 ITL G2 Laptop,89990.0,32299.0,19,4.2,398 Ratings & 23 Reviews,Lenovo,398,23
"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (1...",128590.0,72490.0,36,4.4,188 Ratings & 12 Reviews,ASUS,188,12
Lenovo IdeaPad Flex 5 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,30790.0,82190.0,18,4.3,41 Ratings & 3 Reviews,Lenovo,41,3
Lenovo IdeaPad 3 Chrome Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) 15IJL6 Ch...,106331.0,25190.0,26,3.3,85 Ratings & 7 Reviews,Lenovo,85,7
DELL G15-5530 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,48529.0,77990.0,25,3.9,19 Ratings & 2 Reviews,DELL,19,2
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,59990.0,35990.0,21,4.1,310 Ratings & 26 Reviews,DELL,310,26
HP Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Ligh...,79990.0,46990.0,31,4.3,"3,927 Ratings & 275 Reviews",HP,3927,275
Infinix ZERO BOOK Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Busin...,99990.0,54527.0,34,4.2,127 Ratings & 22 Reviews,Infinix,127,22
Infinix ZERO BOOK Series Laptop Intel Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Hom...,87999.0,65340.0,27,3.7,28 Ratings & 6 Reviews,Infinix,28,6
"HP 240 G9 Intel Core i7 12th Gen 1255U Deca Core with Intel Turbo Boost, Finger Print - (16 GB/512 GB ...",45900.0,63990.0,30,4.1,23 Ratings & 1 Reviews,HP,23,1
HP 250 G9 Intel Core i3 12th Gen Intel Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) 250 G9 Busine...,50903.0,32048.0,25,4.2,694 Ratings & 36 Reviews,HP,694,36
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU Thin and Light ...,49990.0,37990.0,26,4.6,48 Ratings & 3 Reviews,HP,48,3
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,74990.0,36990.0,34,4.2,488 Ratings & 36 Reviews,DELL,488,36
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",72990.0,48990.0,20,3.8,11 Ratings & 2 Reviews,ASUS,11,2
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,-3232.777777777778,58190.0,19,4.2,370 Ratings & 30 Reviews,Lenovo,370,30
Lenovo IdeaPad Slim 5 Co-Pilot PC Snapdragon X Plus - (16 GB/1 TB SSD/Windows 11 Home) 14Q8X9 Thin and...,125890.0,64990.0,48,4.2,63 Ratings & 13 Reviews,Lenovo,63,13
ASUS Vivobook 15X Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ321WS Th...,58990.0,40990.0,30,4.3,173 Ratings & 21 Reviews,ASUS,173,21
DELL Inspiron AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop T...,64981.0,62929.0,3,3.9,28 Ratings & 0 Reviews,DELL,28,0
ASUS Intel Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX NVIDIA ...,160000.0,139599.0,12,0.0,nan,ASUS,0,0
Lenovo Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Pro) TB 15 G6 Laptop,79990.0,58890.0,26,0.0,nan,Lenovo,0,0
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,49990.0,33990.0,32,4.5,6 Ratings & 0 Reviews,Lenovo,6,0
DELL Inspiron 7440 2-in-1 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 1...,85574.0,71990.0,15,4.0,5 Ratings & 1 Reviews,DELL,5,1
Lenovo Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) G3 IAP Thin and Light Laptop,88414.0,40990.0,53,4.3,36 Ratings & 5 Reviews,Lenovo,36,5
Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...,99990.0,71990.0,28,4.0,153 Ratings & 36 Reviews,Infinix,153,36
HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,118169.0,89900.0,23,4.5,536 Ratings & 53 Reviews,HP,536,53
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,39990.0,23990.0,40,3.8,73 Ratings & 19 Reviews,Thomson,73,19
HP Victus Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,120000.0,96788.0,19,3.9,53 Ratings & 5 Reviews,HP,53,5
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thi...,58990.0,34850.0,40,4.3,"12,142 Ratings & 950 Reviews",ASUS,12142,950
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,80587.0,62990.0,21,4.3,623 Ratings & 35 Reviews,HP,623,35
Lenovo Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 Thin and Light...,65090.0,48490.0,25,3.1,9 Ratings & 1 Reviews,Lenovo,9,1
Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,90000.0,70990.0,21,4.4,684 Ratings & 71 Reviews,Lenovo,684,71
HP 15s Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0013TU Thin and Light La...,64990.0,58490.0,10,4.2,410 Ratings & 33 Reviews,HP,410,33
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,115999.0,94990.0,18,5.0,8 Ratings & 3 Reviews,Acer,8,3
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,149900.0,59839.0,51,4.2,"2,321 Ratings & 262 Reviews",DELL,2321,262
Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin ...,88474.0,71990.0,16,4.0,"1,186 Ratings & 166 Reviews",Infinix,1186,166
HP Victus MSO 2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,39995.0,73990.0,16,4.4,"1,161 Ratings & 76 Reviews",HP,1161,76
HP Laptop Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0123TU Thin and Light Laptop,77566.0,33490.0,19,4.3,163 Ratings & 8 Reviews,HP,163,8
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated NVIDIA® Ge...,39999.0,62390.0,20,3.3,3 Ratings & 0 Reviews,HP,3,0
HP 245 G9 Silver AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 245 G9 Laptop,-639.8,31990.0,51,3.8,30 Ratings & 6 Reviews,HP,30,6
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,91990.0,72990.0,20,5.0,3 Ratings & 1 Reviews,MSI,3,1
MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,103990.0,84990.0,18,4.4,14 Ratings & 4 Reviews,MSI,14,4
MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,162990.0,134990.0,17,4.6,21 Ratings & 2 Reviews,MSI,21,2
HP 15s Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Light ...,64175.0,49350.0,23,4.3,"3,927 Ratings & 275 Reviews",HP,3927,275
DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,70000.0,44990.0,35,4.1,319 Ratings & 22 Reviews,DELL,319,22
MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,193990.0,169990.0,12,4.4,43 Ratings & 5 Reviews,MSI,43,5
HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,59327.0,44990.0,24,4.7,9 Ratings & 0 Reviews,HP,9,0
"ASUS TUF Gaming F15, 90WHrs Battery Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/...",121990.0,96990.0,20,4.4,46 Ratings & 3 Reviews,ASUS,46,3
HP G9 SERIES AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 11 Home) 255 Thin and Light Laptop,44990.0,23490.0,47,4.1,82 Ratings & 6 Reviews,HP,82,6
ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i9 13th Gen 13980HX - (16 GB/1 TB SSD...,103999.0,159990.0,27,4.4,35 Ratings & 7 Reviews,ASUS,35,7
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,104890.0,75790.0,25,4.3,288 Ratings & 22 Reviews,Acer,288,22
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,89149.0,77690.0,50,4.1,9 Ratings & 2 Reviews,Lenovo,9,2
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,159999.0,43990.0,9,4.0,41 Ratings & 5 Reviews,Lenovo,41,5
